batch_number,gets,puts,get_ratio,put_ratio
920,9942,0,1.0,0.0
921,9937,0,1.0,0.0
922,9931,0,1.0,0.0
923,9954,0,1.0,0.0
924,9929,0,1.0,0.0
925,9917,0,1.0,0.0
926,9936,0,1.0,0.0
927,9907,0,1.0,0.0
928,9926,0,1.0,0.0
929,9941,0,1.0,0.0
930,9936,0,1.0,0.0
931,9941,0,1.0,0.0
932,9910,0,1.0,0.0
933,9932,0,1.0,0.0
934,9925,0,1.0,0.0
935,9918,0,1.0,0.0
936,9951,0,1.0,0.0
937,9944,0,1.0,0.0
938,9917,0,1.0,0.0
939,9910,0,1.0,0.0
940,9941,0,1.0,0.0
941,9940,0,1.0,0.0
942,9895,0,1.0,0.0
943,9960,0,1.0,0.0
944,9894,0,1.0,0.0
945,9895,0,1.0,0.0
946,9928,0,1.0,0.0
947,9947,0,1.0,0.0
948,9913,0,1.0,0.0
949,9911,0,1.0,0.0
950,9941,0,1.0,0.0
951,9939,0,1.0,0.0
952,9942,0,1.0,0.0
953,9930,0,1.0,0.0
954,9902,0,1.0,0.0
955,9925,0,1.0,0.0
956,9941,0,1.0,0.0
957,9932,0,1.0,0.0
958,9933,0,1.0,0.0
959,9935,0,1.0,0.0
960,9941,0,1.0,0.0
961,9928,0,1.0,0.0
962,9929,0,1.0,0.0
963,9944,0,1.0,0.0
964,9930,0,1.0,0.0
965,9945,0,1.0,0.0
966,9950,0,1.0,0.0
967,9926,0,1.0,0.0
968,9947,0,1.0,0.0
969,9937,0,1.0,0.0
970,9948,0,1.0,0.0
971,9942,0,1.0,0.0
972,9939,0,1.0,0.0
973,9920,0,1.0,0.0
974,9956,0,1.0,0.0
975,9921,0,1.0,0.0
976,9919,0,1.0,0.0
977,9916,0,1.0,0.0
978,9935,0,1.0,0.0
979,9950,0,1.0,0.0
980,9959,0,1.0,0.0
981,9923,0,1.0,0.0
982,9921,0,1.0,0.0
983,9927,0,1.0,0.0
984,9930,0,1.0,0.0
985,9889,0,1.0,0.0
986,9940,0,1.0,0.0
987,9916,0,1.0,0.0
988,9922,0,1.0,0.0
989,9938,0,1.0,0.0
990,9925,0,1.0,0.0
991,9918,0,1.0,0.0
992,9918,0,1.0,0.0
993,9921,0,1.0,0.0
994,9949,0,1.0,0.0
995,9910,0,1.0,0.0
996,9943,0,1.0,0.0
997,9920,0,1.0,0.0
998,9951,0,1.0,0.0
999,9929,0,1.0,0.0
1000,9932,0,1.0,0.0
1001,9917,0,1.0,0.0
1002,9938,0,1.0,0.0
1003,9946,0,1.0,0.0
1004,9939,0,1.0,0.0
1005,9930,0,1.0,0.0
1006,9939,0,1.0,0.0
1007,9937,0,1.0,0.0
1008,9917,0,1.0,0.0
1009,9949,0,1.0,0.0
1010,9943,0,1.0,0.0
1011,9935,0,1.0,0.0
1012,9928,0,1.0,0.0
1013,9948,0,1.0,0.0
1014,9942,0,1.0,0.0
1015,9939,0,1.0,0.0
1016,9957,0,1.0,0.0
1017,9916,0,1.0,0.0
1018,9948,0,1.0,0.0
1019,9923,0,1.0,0.0
1020,9915,0,1.0,0.0
1021,9939,0,1.0,0.0
1022,9946,0,1.0,0.0
1023,9945,0,1.0,0.0
1024,9944,0,1.0,0.0
1025,9923,0,1.0,0.0
1026,9922,0,1.0,0.0
1027,9921,0,1.0,0.0
1028,9934,0,1.0,0.0
1029,9939,0,1.0,0.0
1030,9922,0,1.0,0.0
1031,9922,0,1.0,0.0
1032,9961,0,1.0,0.0
1033,9949,0,1.0,0.0
1034,9920,0,1.0,0.0
1035,9923,0,1.0,0.0
1036,9897,0,1.0,0.0
1037,9899,0,1.0,0.0
1038,9947,0,1.0,0.0
1039,9919,0,1.0,0.0
1040,9934,0,1.0,0.0
1041,9950,0,1.0,0.0
1042,9928,0,1.0,0.0
1043,9949,0,1.0,0.0
1044,9938,0,1.0,0.0
1045,9940,0,1.0,0.0
1046,9954,0,1.0,0.0
1047,9925,0,1.0,0.0
1048,9930,0,1.0,0.0
1049,9918,0,1.0,0.0
1050,9944,0,1.0,0.0
1051,9945,0,1.0,0.0
1052,9934,0,1.0,0.0
1053,9927,0,1.0,0.0
1054,9921,0,1.0,0.0
1055,9932,0,1.0,0.0
1056,9941,0,1.0,0.0
1057,9930,0,1.0,0.0
1058,9953,0,1.0,0.0
1059,9951,0,1.0,0.0
1060,9914,0,1.0,0.0
1061,9896,0,1.0,0.0
1062,9942,0,1.0,0.0
1063,9946,0,1.0,0.0
1064,9933,0,1.0,0.0
1065,9949,0,1.0,0.0
1066,9921,0,1.0,0.0
1067,9931,0,1.0,0.0
1068,9932,0,1.0,0.0
1069,9935,0,1.0,0.0
1070,9921,0,1.0,0.0
1071,9911,0,1.0,0.0
1072,9939,0,1.0,0.0
1073,9937,0,1.0,0.0
1074,9930,0,1.0,0.0
1075,9931,0,1.0,0.0
1076,9931,0,1.0,0.0
1077,9922,0,1.0,0.0
1078,9941,0,1.0,0.0
1079,9924,0,1.0,0.0
1080,9922,0,1.0,0.0
1081,9850,0,1.0,0.0
1082,9888,0,1.0,0.0
1083,9955,0,1.0,0.0
1084,9944,0,1.0,0.0
1085,9930,0,1.0,0.0
1086,9914,0,1.0,0.0
1087,9913,0,1.0,0.0
1088,9924,0,1.0,0.0
1089,9965,0,1.0,0.0
1090,9958,0,1.0,0.0
1091,9919,0,1.0,0.0
1092,9944,0,1.0,0.0
1093,9931,0,1.0,0.0
1094,9932,0,1.0,0.0
1095,9934,0,1.0,0.0
1096,9933,0,1.0,0.0
1097,9929,0,1.0,0.0
1098,9937,0,1.0,0.0
1099,9955,0,1.0,0.0
1100,9954,0,1.0,0.0
1101,9939,0,1.0,0.0
1102,9930,0,1.0,0.0
1103,9920,0,1.0,0.0
1104,9864,0,1.0,0.0
1105,9941,0,1.0,0.0
1106,9863,0,1.0,0.0
1107,9930,0,1.0,0.0
1108,9943,0,1.0,0.0
1109,9929,0,1.0,0.0
1110,9946,0,1.0,0.0
1111,9917,0,1.0,0.0
1112,9964,0,1.0,0.0
1113,9898,0,1.0,0.0
1114,9906,0,1.0,0.0
1115,9944,0,1.0,0.0
1116,9940,0,1.0,0.0
1117,9938,0,1.0,0.0
1118,9897,0,1.0,0.0
1119,9936,0,1.0,0.0
1120,9912,0,1.0,0.0
1121,9955,0,1.0,0.0
1122,9931,0,1.0,0.0
1123,9945,0,1.0,0.0
1124,9938,0,1.0,0.0
1125,9947,0,1.0,0.0
1126,9938,0,1.0,0.0
1127,9945,0,1.0,0.0
1128,9937,0,1.0,0.0
1129,9947,0,1.0,0.0
1130,9866,0,1.0,0.0
1131,9950,0,1.0,0.0
1132,9925,0,1.0,0.0
1133,9931,0,1.0,0.0
1134,9953,0,1.0,0.0
1135,9949,0,1.0,0.0
1136,9950,0,1.0,0.0
1137,9924,0,1.0,0.0
1138,9941,0,1.0,0.0
1139,9939,0,1.0,0.0
1140,9929,0,1.0,0.0
1141,9938,0,1.0,0.0
1142,9933,0,1.0,0.0
1143,9886,0,1.0,0.0
1144,9930,0,1.0,0.0
1145,9938,0,1.0,0.0
1146,9920,0,1.0,0.0
1147,9937,0,1.0,0.0
1148,9934,0,1.0,0.0
1149,9951,0,1.0,0.0
1150,9936,0,1.0,0.0
1151,9855,0,1.0,0.0
1152,9894,0,1.0,0.0
1153,9891,0,1.0,0.0
1154,9893,0,1.0,0.0
1155,9882,0,1.0,0.0
1156,9917,0,1.0,0.0
1157,9935,0,1.0,0.0
1158,9929,0,1.0,0.0
1159,9939,0,1.0,0.0
1160,9942,0,1.0,0.0
1161,9895,0,1.0,0.0
1162,9942,0,1.0,0.0
1163,9909,0,1.0,0.0
1164,9934,0,1.0,0.0
1165,9959,0,1.0,0.0
1166,9935,0,1.0,0.0
1167,9908,0,1.0,0.0
1168,9932,0,1.0,0.0
1169,9931,0,1.0,0.0
1170,9931,0,1.0,0.0
1171,9917,0,1.0,0.0
1172,9931,0,1.0,0.0
1173,9919,0,1.0,0.0
1174,9929,0,1.0,0.0
1175,9941,0,1.0,0.0
1176,9952,0,1.0,0.0
1177,9935,0,1.0,0.0
1178,9939,0,1.0,0.0
1179,9942,0,1.0,0.0
1180,9940,0,1.0,0.0
1181,9924,0,1.0,0.0
1182,9903,0,1.0,0.0
1183,9950,0,1.0,0.0
1184,9949,0,1.0,0.0
1185,9932,0,1.0,0.0
1186,9959,0,1.0,0.0
1187,9924,0,1.0,0.0
1188,9908,0,1.0,0.0
1189,9937,0,1.0,0.0
1190,9951,0,1.0,0.0
1191,9926,0,1.0,0.0
1192,9940,0,1.0,0.0
1193,9941,0,1.0,0.0
1194,9927,0,1.0,0.0
1195,9926,0,1.0,0.0
1196,9936,0,1.0,0.0
1197,9950,0,1.0,0.0
1198,9895,0,1.0,0.0
1199,9932,0,1.0,0.0
1200,9899,0,1.0,0.0
1201,9929,0,1.0,0.0
1202,9917,0,1.0,0.0
1203,9958,0,1.0,0.0
1204,9925,0,1.0,0.0
1205,9903,0,1.0,0.0
1206,9951,0,1.0,0.0
1207,9926,0,1.0,0.0
1208,9928,0,1.0,0.0
1209,9943,0,1.0,0.0
1210,9941,0,1.0,0.0
1211,9944,0,1.0,0.0
1212,9905,0,1.0,0.0
1213,9935,0,1.0,0.0
1214,9925,0,1.0,0.0
1215,9936,0,1.0,0.0
1216,9920,0,1.0,0.0
1217,9938,0,1.0,0.0
1218,9951,0,1.0,0.0
1219,9944,0,1.0,0.0
1220,9950,0,1.0,0.0
1221,9923,0,1.0,0.0
1222,9922,0,1.0,0.0
1223,9952,0,1.0,0.0
1224,9946,0,1.0,0.0
1225,9942,0,1.0,0.0
1226,9934,0,1.0,0.0
1227,9940,0,1.0,0.0
1228,9919,0,1.0,0.0
1229,9956,0,1.0,0.0
1230,9890,0,1.0,0.0
1231,9938,0,1.0,0.0
1232,9958,0,1.0,0.0
1233,9943,0,1.0,0.0
1234,9962,0,1.0,0.0
1235,9936,0,1.0,0.0
1236,9928,0,1.0,0.0
1237,9959,0,1.0,0.0
1238,9925,0,1.0,0.0
1239,9913,0,1.0,0.0
1240,9938,0,1.0,0.0
1241,9939,0,1.0,0.0
1242,9944,0,1.0,0.0
1243,9933,0,1.0,0.0
1244,9927,0,1.0,0.0
1245,9918,0,1.0,0.0
1246,9909,0,1.0,0.0
1247,9922,0,1.0,0.0
1248,9944,0,1.0,0.0
1249,9928,0,1.0,0.0
1250,9911,0,1.0,0.0
1251,9934,0,1.0,0.0
1252,9903,0,1.0,0.0
1253,9902,0,1.0,0.0
1254,9941,0,1.0,0.0
1255,9950,0,1.0,0.0
1256,9915,0,1.0,0.0
1257,9944,0,1.0,0.0
1258,9940,0,1.0,0.0
1259,9913,0,1.0,0.0
1260,9896,0,1.0,0.0
1261,9932,0,1.0,0.0
1262,9957,0,1.0,0.0
1263,9901,0,1.0,0.0
1264,9910,0,1.0,0.0
1265,9935,0,1.0,0.0
1266,9949,0,1.0,0.0
1267,9925,0,1.0,0.0
1268,9944,0,1.0,0.0
1269,9898,0,1.0,0.0
1270,9957,0,1.0,0.0
1271,9880,0,1.0,0.0
1272,9922,0,1.0,0.0
1273,9906,0,1.0,0.0
1274,9946,0,1.0,0.0
1275,9933,0,1.0,0.0
1276,9923,0,1.0,0.0
1277,9951,0,1.0,0.0
1278,9947,0,1.0,0.0
1279,9946,0,1.0,0.0
1280,9918,0,1.0,0.0
1281,9949,0,1.0,0.0
1282,9940,0,1.0,0.0
1283,9921,0,1.0,0.0
1284,9885,0,1.0,0.0
1285,9961,0,1.0,0.0
1286,9905,0,1.0,0.0
1287,9927,0,1.0,0.0
1288,9933,0,1.0,0.0
1289,9943,0,1.0,0.0
1290,9931,0,1.0,0.0
1291,9949,0,1.0,0.0
1292,9953,0,1.0,0.0
1293,9926,0,1.0,0.0
1294,9935,0,1.0,0.0
1295,9929,0,1.0,0.0
1296,9870,0,1.0,0.0
1297,9902,0,1.0,0.0
1298,9941,0,1.0,0.0
1299,9909,0,1.0,0.0
1300,9936,0,1.0,0.0
1301,9946,0,1.0,0.0
1302,9948,0,1.0,0.0
1303,9948,0,1.0,0.0
1304,9942,0,1.0,0.0
1305,9921,0,1.0,0.0
1306,9955,0,1.0,0.0
1307,9921,0,1.0,0.0
1308,9907,0,1.0,0.0
1309,9933,0,1.0,0.0
1310,9940,0,1.0,0.0
1311,9955,0,1.0,0.0
1312,9921,0,1.0,0.0
1313,9944,0,1.0,0.0
1314,9926,0,1.0,0.0
1315,9968,0,1.0,0.0
1316,9943,0,1.0,0.0
1317,9946,0,1.0,0.0
1318,9950,0,1.0,0.0
1319,9913,0,1.0,0.0
1320,9930,0,1.0,0.0
1321,9892,0,1.0,0.0
1322,9928,0,1.0,0.0
1323,9892,0,1.0,0.0
1324,9940,0,1.0,0.0
1325,9942,0,1.0,0.0
1326,9915,0,1.0,0.0
1327,9959,0,1.0,0.0
1328,9944,0,1.0,0.0
1329,9944,0,1.0,0.0
1330,9949,0,1.0,0.0
1331,9945,0,1.0,0.0
1332,9967,0,1.0,0.0
1333,9945,0,1.0,0.0
1334,9926,0,1.0,0.0
1335,9952,0,1.0,0.0
1336,9937,0,1.0,0.0
1337,9894,0,1.0,0.0
1338,9935,0,1.0,0.0
1339,9888,0,1.0,0.0
1340,9928,0,1.0,0.0
1341,9942,0,1.0,0.0
1342,9936,0,1.0,0.0
1343,9915,0,1.0,0.0
1344,9950,0,1.0,0.0
1345,9946,0,1.0,0.0
1346,9950,0,1.0,0.0
1347,9959,0,1.0,0.0
1348,9914,0,1.0,0.0
1349,9945,0,1.0,0.0
1350,9951,0,1.0,0.0
1351,9931,0,1.0,0.0
1352,9945,0,1.0,0.0
1353,9933,0,1.0,0.0
1354,9945,0,1.0,0.0
1355,9919,0,1.0,0.0
1356,9970,0,1.0,0.0
1357,9926,0,1.0,0.0
1358,9938,0,1.0,0.0
1359,9936,0,1.0,0.0
1360,9952,0,1.0,0.0
1361,9921,0,1.0,0.0
1362,9937,0,1.0,0.0
1363,9915,0,1.0,0.0
1364,9945,0,1.0,0.0
1365,9942,0,1.0,0.0
1366,9904,0,1.0,0.0
1367,9949,0,1.0,0.0
1368,9908,0,1.0,0.0
1369,9935,0,1.0,0.0
1370,9924,0,1.0,0.0
1371,9918,0,1.0,0.0
1372,9936,0,1.0,0.0
1373,9924,0,1.0,0.0
1374,9922,0,1.0,0.0
1375,9930,0,1.0,0.0
1376,9955,0,1.0,0.0
1377,9914,0,1.0,0.0
1378,9947,0,1.0,0.0
1379,9945,0,1.0,0.0
1380,9936,0,1.0,0.0
1381,9933,0,1.0,0.0
1382,9866,0,1.0,0.0
1383,9961,0,1.0,0.0
1384,9957,0,1.0,0.0
1385,9928,0,1.0,0.0
1386,9942,0,1.0,0.0
1387,9910,0,1.0,0.0
1388,9947,0,1.0,0.0
1389,9949,0,1.0,0.0
1390,9932,0,1.0,0.0
1391,9944,0,1.0,0.0
1392,9901,0,1.0,0.0
1393,9947,0,1.0,0.0
1394,9960,0,1.0,0.0
1395,9929,0,1.0,0.0
1396,9920,0,1.0,0.0
1397,9945,0,1.0,0.0
1398,9964,0,1.0,0.0
1399,9925,0,1.0,0.0
1400,9928,0,1.0,0.0
1401,9923,0,1.0,0.0
1402,9935,0,1.0,0.0
1403,9965,0,1.0,0.0
1404,9891,0,1.0,0.0
1405,9889,0,1.0,0.0
1406,9959,0,1.0,0.0
1407,9931,0,1.0,0.0
1408,9878,0,1.0,0.0
1409,9908,0,1.0,0.0
1410,9929,0,1.0,0.0
1411,9905,0,1.0,0.0
1412,9897,0,1.0,0.0
1413,9934,0,1.0,0.0
1414,9928,0,1.0,0.0
1415,9943,0,1.0,0.0
1416,9920,0,1.0,0.0
1417,9930,0,1.0,0.0
1418,9941,0,1.0,0.0
1419,9882,0,1.0,0.0
1420,9894,0,1.0,0.0
1421,9931,0,1.0,0.0
1422,9910,0,1.0,0.0
1423,9927,0,1.0,0.0
1424,9927,0,1.0,0.0
1425,9942,0,1.0,0.0
1426,9955,0,1.0,0.0
1427,9929,0,1.0,0.0
1428,9924,0,1.0,0.0
1429,9950,0,1.0,0.0
1430,9929,0,1.0,0.0
1431,9931,0,1.0,0.0
1432,9953,0,1.0,0.0
1433,9949,0,1.0,0.0
1434,9952,0,1.0,0.0
1435,9886,0,1.0,0.0
1436,9926,0,1.0,0.0
1437,9948,0,1.0,0.0
1438,9942,0,1.0,0.0
1439,9934,0,1.0,0.0
1440,9935,0,1.0,0.0
1441,9925,0,1.0,0.0
1442,9959,0,1.0,0.0
1443,9932,0,1.0,0.0
1444,9898,0,1.0,0.0
1445,9928,0,1.0,0.0
1446,9930,0,1.0,0.0
1447,9930,0,1.0,0.0
1448,9954,0,1.0,0.0
1449,9944,0,1.0,0.0
1450,9947,0,1.0,0.0
1451,9956,0,1.0,0.0
1452,9936,0,1.0,0.0
1453,9911,0,1.0,0.0
1454,9900,0,1.0,0.0
1455,9948,0,1.0,0.0
1456,9937,0,1.0,0.0
1457,9907,0,1.0,0.0
1458,9940,0,1.0,0.0
1459,9935,0,1.0,0.0
1460,9927,0,1.0,0.0
1461,9914,0,1.0,0.0
1462,9919,0,1.0,0.0
1463,9952,0,1.0,0.0
1464,9962,0,1.0,0.0
1465,9940,0,1.0,0.0
1466,9943,0,1.0,0.0
1467,9941,0,1.0,0.0
1468,9945,0,1.0,0.0
1469,9936,0,1.0,0.0
1470,9942,0,1.0,0.0
1471,9957,0,1.0,0.0
1472,9935,0,1.0,0.0
1473,9936,0,1.0,0.0
1474,9957,0,1.0,0.0
1475,9919,0,1.0,0.0
1476,9932,0,1.0,0.0
1477,9954,0,1.0,0.0
1478,9947,0,1.0,0.0
1479,9948,0,1.0,0.0
1480,9931,0,1.0,0.0
1481,9949,0,1.0,0.0
1482,9929,0,1.0,0.0
1483,9920,0,1.0,0.0
1484,9953,0,1.0,0.0
1485,9931,0,1.0,0.0
1486,9947,0,1.0,0.0
1487,9956,0,1.0,0.0
1488,9951,0,1.0,0.0
1489,9913,0,1.0,0.0
1490,9951,0,1.0,0.0
1491,9939,0,1.0,0.0
1492,9886,0,1.0,0.0
1493,9893,0,1.0,0.0
1494,9942,0,1.0,0.0
1495,9943,0,1.0,0.0
1496,9943,0,1.0,0.0
1497,9941,0,1.0,0.0
1498,9954,0,1.0,0.0
1499,9937,0,1.0,0.0
1500,9940,0,1.0,0.0
1501,9900,0,1.0,0.0
1502,9914,0,1.0,0.0
1503,9925,0,1.0,0.0
1504,9954,0,1.0,0.0
1505,9935,0,1.0,0.0
1506,9940,0,1.0,0.0
1507,9948,0,1.0,0.0
1508,9915,0,1.0,0.0
1509,9932,0,1.0,0.0
1510,9939,0,1.0,0.0
1511,9953,0,1.0,0.0
1512,9940,0,1.0,0.0
1513,9936,0,1.0,0.0
1514,9968,0,1.0,0.0
1515,9929,0,1.0,0.0
1516,9933,0,1.0,0.0
1517,9931,0,1.0,0.0
1518,9935,0,1.0,0.0
1519,9935,0,1.0,0.0
1520,9926,0,1.0,0.0
1521,9898,0,1.0,0.0
1522,9941,0,1.0,0.0
1523,9930,0,1.0,0.0
1524,9944,0,1.0,0.0
1525,9928,0,1.0,0.0
1526,9935,0,1.0,0.0
1527,9948,0,1.0,0.0
1528,9944,0,1.0,0.0
1529,9920,0,1.0,0.0
1530,9945,0,1.0,0.0
1531,9917,0,1.0,0.0
1532,9949,0,1.0,0.0
1533,9931,0,1.0,0.0
1534,9940,0,1.0,0.0
1535,9917,0,1.0,0.0
1536,9914,0,1.0,0.0
1537,9933,0,1.0,0.0
1538,9925,0,1.0,0.0
1539,9922,0,1.0,0.0
1540,9940,0,1.0,0.0
1541,9945,0,1.0,0.0
1542,9945,0,1.0,0.0
1543,9938,0,1.0,0.0
1544,9875,0,1.0,0.0
1545,9905,0,1.0,0.0
1546,9942,0,1.0,0.0
1547,9938,0,1.0,0.0
1548,9960,0,1.0,0.0
1549,9922,0,1.0,0.0
1550,9908,0,1.0,0.0
1551,9908,0,1.0,0.0
1552,9951,0,1.0,0.0
1553,9941,0,1.0,0.0
1554,9930,0,1.0,0.0
1555,9929,0,1.0,0.0
1556,9945,0,1.0,0.0
1557,9931,0,1.0,0.0
1558,9916,0,1.0,0.0
1559,9924,0,1.0,0.0
1560,9943,0,1.0,0.0
1561,9951,0,1.0,0.0
1562,9951,0,1.0,0.0
1563,9924,0,1.0,0.0
1564,9927,0,1.0,0.0
1565,9931,0,1.0,0.0
1566,9935,0,1.0,0.0
1567,9939,0,1.0,0.0
1568,9915,0,1.0,0.0
1569,9954,0,1.0,0.0
1570,9933,0,1.0,0.0
1571,9947,0,1.0,0.0
1572,9918,0,1.0,0.0
1573,9954,0,1.0,0.0
1574,9937,0,1.0,0.0
1575,9936,0,1.0,0.0
1576,9944,0,1.0,0.0
1577,9947,0,1.0,0.0
1578,9934,0,1.0,0.0
1579,9947,0,1.0,0.0
1580,9921,0,1.0,0.0
1581,9938,0,1.0,0.0
1582,9943,0,1.0,0.0
1583,9947,0,1.0,0.0
1584,9922,0,1.0,0.0
1585,9936,0,1.0,0.0
1586,9950,0,1.0,0.0
1587,9928,0,1.0,0.0
1588,9920,0,1.0,0.0
1589,9944,0,1.0,0.0
1590,9949,0,1.0,0.0
1591,9936,0,1.0,0.0
1592,9940,0,1.0,0.0
1593,9951,0,1.0,0.0
1594,9936,0,1.0,0.0
1595,9949,0,1.0,0.0
1596,9953,0,1.0,0.0
1597,9948,0,1.0,0.0
1598,9927,0,1.0,0.0
1599,9935,0,1.0,0.0
1600,9947,0,1.0,0.0
1601,9942,0,1.0,0.0
1602,9907,0,1.0,0.0
1603,9947,0,1.0,0.0
1604,9952,0,1.0,0.0
1605,9909,0,1.0,0.0
1606,9936,0,1.0,0.0
1607,9947,0,1.0,0.0
1608,9935,0,1.0,0.0
1609,9940,0,1.0,0.0
1610,9940,0,1.0,0.0
1611,9951,0,1.0,0.0
1612,9892,0,1.0,0.0
1613,9941,0,1.0,0.0
1614,9956,0,1.0,0.0
1615,9943,0,1.0,0.0
1616,9963,0,1.0,0.0
1617,9938,0,1.0,0.0
1618,9964,0,1.0,0.0
1619,9922,0,1.0,0.0
1620,9935,0,1.0,0.0
1621,9923,0,1.0,0.0
1622,9935,0,1.0,0.0
1623,9931,0,1.0,0.0
1624,9938,0,1.0,0.0
1625,9946,0,1.0,0.0
1626,9938,0,1.0,0.0
1627,9922,0,1.0,0.0
1628,9950,0,1.0,0.0
1629,9913,0,1.0,0.0
1630,9940,0,1.0,0.0
1631,9924,0,1.0,0.0
1632,9931,0,1.0,0.0
1633,9946,0,1.0,0.0
1634,9926,0,1.0,0.0
1635,9952,0,1.0,0.0
1636,9940,0,1.0,0.0
1637,9927,0,1.0,0.0
1638,9887,0,1.0,0.0
1639,9906,0,1.0,0.0
1640,9920,0,1.0,0.0
1641,9900,0,1.0,0.0
1642,9944,0,1.0,0.0
1643,9917,0,1.0,0.0
1644,9956,0,1.0,0.0
1645,9946,0,1.0,0.0
1646,9947,0,1.0,0.0
1647,9925,0,1.0,0.0
1648,9940,0,1.0,0.0
1649,9955,0,1.0,0.0
1650,9922,0,1.0,0.0
1651,9932,0,1.0,0.0
1652,9954,0,1.0,0.0
1653,9960,0,1.0,0.0
1654,9920,0,1.0,0.0
1655,9954,0,1.0,0.0
1656,9925,0,1.0,0.0
1657,9927,0,1.0,0.0
1658,9944,0,1.0,0.0
1659,9915,0,1.0,0.0
1660,9931,0,1.0,0.0
1661,9951,0,1.0,0.0
1662,9883,0,1.0,0.0
1663,9916,0,1.0,0.0
1664,9941,0,1.0,0.0
1665,9887,0,1.0,0.0
1666,9888,0,1.0,0.0
1667,9905,0,1.0,0.0
1668,9930,0,1.0,0.0
1669,9935,0,1.0,0.0
1670,9923,0,1.0,0.0
1671,9947,0,1.0,0.0
1672,9919,0,1.0,0.0
1673,9916,0,1.0,0.0
1674,9920,0,1.0,0.0
1675,9926,0,1.0,0.0
1676,9946,0,1.0,0.0
1677,9935,0,1.0,0.0
1678,9889,0,1.0,0.0
1679,9940,0,1.0,0.0
1680,9937,0,1.0,0.0
1681,9931,0,1.0,0.0
1682,9928,0,1.0,0.0
1683,9887,0,1.0,0.0
1684,9948,0,1.0,0.0
1685,9934,0,1.0,0.0
1686,9911,0,1.0,0.0
1687,9940,0,1.0,0.0
1688,9930,0,1.0,0.0
1689,9922,0,1.0,0.0
1690,9946,0,1.0,0.0
1691,9947,0,1.0,0.0
1692,9927,0,1.0,0.0
1693,9936,0,1.0,0.0
1694,9924,0,1.0,0.0
1695,9948,0,1.0,0.0
1696,9908,0,1.0,0.0
1697,9922,0,1.0,0.0
1698,9930,0,1.0,0.0
1699,9927,0,1.0,0.0
1700,9917,0,1.0,0.0
1701,9929,0,1.0,0.0
1702,9922,0,1.0,0.0
1703,9937,0,1.0,0.0
1704,9944,0,1.0,0.0
1705,9945,0,1.0,0.0
1706,9883,0,1.0,0.0
1707,9930,0,1.0,0.0
1708,9964,0,1.0,0.0
1709,9897,0,1.0,0.0
1710,9937,0,1.0,0.0
1711,9935,0,1.0,0.0
1712,9895,0,1.0,0.0
1713,9951,0,1.0,0.0
1714,9913,0,1.0,0.0
1715,9937,0,1.0,0.0
1716,9928,0,1.0,0.0
1717,9927,0,1.0,0.0
1718,9946,0,1.0,0.0
1719,9942,0,1.0,0.0
1720,9888,0,1.0,0.0
1721,9933,0,1.0,0.0
1722,9932,0,1.0,0.0
1723,9928,0,1.0,0.0
1724,9909,0,1.0,0.0
1725,9939,0,1.0,0.0
1726,9951,0,1.0,0.0
1727,9951,0,1.0,0.0
1728,9958,0,1.0,0.0
1729,9938,0,1.0,0.0
1730,9935,0,1.0,0.0
1731,9932,0,1.0,0.0
1732,9947,0,1.0,0.0
1733,9964,0,1.0,0.0
1734,9929,0,1.0,0.0
1735,9954,0,1.0,0.0
1736,9940,0,1.0,0.0
1737,9939,0,1.0,0.0
1738,9928,0,1.0,0.0
1739,9930,0,1.0,0.0
1740,9945,0,1.0,0.0
1741,9914,0,1.0,0.0
1742,9946,0,1.0,0.0
1743,9936,0,1.0,0.0
1744,9950,0,1.0,0.0
1745,9939,0,1.0,0.0
1746,9929,0,1.0,0.0
1747,9871,0,1.0,0.0
1748,9964,0,1.0,0.0
1749,9909,0,1.0,0.0
1750,9940,0,1.0,0.0
1751,9930,0,1.0,0.0
1752,9922,0,1.0,0.0
1753,9908,0,1.0,0.0
1754,9926,0,1.0,0.0
1755,9941,0,1.0,0.0
1756,9904,0,1.0,0.0
1757,9937,0,1.0,0.0
1758,9935,0,1.0,0.0
1759,9930,0,1.0,0.0
1760,9894,0,1.0,0.0
1761,9916,0,1.0,0.0
1762,9937,0,1.0,0.0
1763,9929,0,1.0,0.0
1764,9919,0,1.0,0.0
1765,9934,0,1.0,0.0
1766,9928,0,1.0,0.0
1767,9934,0,1.0,0.0
1768,9936,0,1.0,0.0
1769,9956,0,1.0,0.0
1770,9929,0,1.0,0.0
1771,9940,0,1.0,0.0
1772,9936,0,1.0,0.0
1773,9891,0,1.0,0.0
1774,9954,0,1.0,0.0
1775,9914,0,1.0,0.0
1776,9937,0,1.0,0.0
1777,9927,0,1.0,0.0
1778,9942,0,1.0,0.0
1779,9966,0,1.0,0.0
1780,9928,0,1.0,0.0
1781,9959,0,1.0,0.0
1782,9961,0,1.0,0.0
1783,9942,0,1.0,0.0
1784,9941,0,1.0,0.0
1785,9909,0,1.0,0.0
1786,9926,0,1.0,0.0
1787,9922,0,1.0,0.0
1788,9909,0,1.0,0.0
1789,9922,0,1.0,0.0
1790,9923,0,1.0,0.0
1791,9931,0,1.0,0.0
1792,9931,0,1.0,0.0
1793,9919,0,1.0,0.0
1794,9957,0,1.0,0.0
1795,9949,0,1.0,0.0
1796,9947,0,1.0,0.0
1797,9946,0,1.0,0.0
